Site_name,Site_location,Site_code,Mid_depth_cm,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGL1,Cacozeliana granarium,21
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPV2,Callista diemenensis,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX58,Cardita aviculina,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX55,Corbula gibba,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGD1,Diala suturalis,16
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX23,Fulvia tenuicostata,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGU1,Guraleus sp.1,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX15,Hiatella australis,3
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX9,Myadora albida,1
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGN1,Nassarius nigellus,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX17,Purpurocardia bimaculata,3
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGR1,Retusa atkinsoni,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGP2,Syrnola bifasciata,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPV4,Timoclea sp.4,4
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGP6,Turbonilla sp.,2
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGT17,#N/A,3
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGA7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MXX3,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,Austromitra,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGX31,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX66,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPX67,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MXX2,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,Mytrilidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,12.5,1,Dead,Pyramidellidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGS1,Alaba monile,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGL1,Cacozeliana granarium,11
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPV2,Callista diemenensis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX58,Cardita aviculina,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX55,Corbula gibba,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGD1,Diala suturalis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX23,Fulvia tenuicostata,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGU1,Guraleus sp.1,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX15,Hiatella australis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX9,Myadora albida,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGN1,Nassarius nigellus,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX17,Purpurocardia bimaculata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGR1,Retusa atkinsoni,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGP2,Syrnola bifasciata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPV4,Timoclea sp.4,6
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGP6,Turbonilla sp.,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGT17,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGA7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MXX3,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,Austromitra,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGX31,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX66,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPX67,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MXX2,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,Mytrilidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,4,Dead,Pyramidellidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGS1,Alaba monile,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGL1,Cacozeliana granarium,4
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPV2,Callista diemenensis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX58,Cardita aviculina,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX55,Corbula gibba,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGD1,Diala suturalis,3
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX23,Fulvia tenuicostata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGU1,Guraleus sp.1,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX15,Hiatella australis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX9,Myadora albida,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGN1,Nassarius nigellus,5
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX17,Purpurocardia bimaculata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGR1,Retusa atkinsoni,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGP2,Syrnola bifasciata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPV4,Timoclea sp.4,6
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGP6,Turbonilla sp.,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGT17,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGA7,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MXX3,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,Austromitra,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGX31,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX66,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPX67,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MXX2,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,Mytrilidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2.8,Dead,Pyramidellidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGS1,Alaba monile,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGL1,Cacozeliana granarium,4
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPV2,Callista diemenensis,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX58,Cardita aviculina,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX55,Corbula gibba,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGD1,Diala suturalis,45
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX23,Fulvia tenuicostata,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGU1,Guraleus sp.1,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX15,Hiatella australis,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX9,Myadora albida,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGN1,Nassarius nigellus,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX17,Purpurocardia bimaculata,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGR1,Retusa atkinsoni,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGP2,Syrnola bifasciata,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPV4,Timoclea sp.4,17
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGP6,Turbonilla sp.,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGT17,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGA7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MXX3,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,Austromitra,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGX31,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX66,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPX67,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MXX2,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,Mytrilidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,2,Dead,Pyramidellidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGS1,Alaba monile,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGL1,Cacozeliana granarium,9
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPV2,Callista diemenensis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX58,Cardita aviculina,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX55,Corbula gibba,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGD1,Diala suturalis,53
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX23,Fulvia tenuicostata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGU1,Guraleus sp.1,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX15,Hiatella australis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX9,Myadora albida,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGN1,Nassarius nigellus,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX17,Purpurocardia bimaculata,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGR1,Retusa atkinsoni,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGP2,Syrnola bifasciata,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPV4,Timoclea sp.4,7
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGP6,Turbonilla sp.,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGT17,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGA7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MXX3,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,Austromitra,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGX31,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX66,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPX67,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MXX2,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,Mytrilidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1.4,Dead,Pyramidellidae,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGS1,Alaba monile,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGI2,Bedeva paivae,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGL1,Cacozeliana granarium,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPV2,Callista diemenensis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX58,Cardita aviculina,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX55,Corbula gibba,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGD1,Diala suturalis,16
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX23,Fulvia tenuicostata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGU1,Guraleus sp.1,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX15,Hiatella australis,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPO3,Magallana gigas ,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX9,Myadora albida,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX1,Mysella donaciformis,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGN1,Nassarius nigellus,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGA3,Notoacmea flammea,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPO5,Ostrea (Eostrea) angasi,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX17,Purpurocardia bimaculata,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGR1,Retusa atkinsoni,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGP2,Syrnola bifasciata,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPV4,Timoclea sp.4,5
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGP6,Turbonilla sp.,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGT17,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPO7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGA7,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MXX3,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,Austromitra,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGX31,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX66,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPX67,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MXX2,#N/A,1
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,Mytrilidae,#N/A,2
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MGX30,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,MPV20,#N/A,0
Shelter_Cove,DEntrecasteaux,IPHC8,22.5,1,Dead,Pyramidellidae,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPX55,Corbula gibba,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,4,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPX55,Corbula gibba,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPX26,Theora lubrica,1
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2.8,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPX55,Corbula gibba,1
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPX26,Theora lubrica,2
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,2,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPX55,Corbula gibba,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1.4,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPX55,Corbula gibba,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,2.5,1,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPX55,Corbula gibba,2
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPO5,Ostrea (Eostrea) angasi,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPX27,Plectodon brazieri,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPX8,Pratulum thetidis,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MGP11,Pyramidellid sp.11,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPX26,Theora lubrica,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPV4,Timoclea sp.4,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MXX3,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,4,Live,MPO7,#N/A,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,2.8,Live,MPX55,Corbula gibba,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,2.8,Live,MPX15,Hiatella australis,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,2.8,Live,MGN1,Nassarius nigellus,0
Oyster_Cove,DEntrecasteaux,IPHC10,12.5,2.8,Live,MPO5,Ostrea (Eostrea) angasi,0
